Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
2024-07-16 09:32:00,09:32:00,CNR9040947027, Success , CID198451 , Prime Plus ,Varthur,Whitefield,49.0,115.0,,,NO,,168.0,UPI,20.0,3.9,4.3,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-27 10:55:00,10:55:00,CNR6903964826,Success,CID891659,BIKE,Ramamurthy Nagar,KR PURAM,147.0,100.0,,,No,,501.0,Cash,42.0,4.7,3.0,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-08 04:58:00,04:58:00,CNR5258988548, Success , CID220795 , Auto ,Mysore Road,PADMANABHANAGAR,217.0,65.0,,,No,,356.0,Cash,1.0,3.5,4.3, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
,,,,,,,,,,,,,,,,,,,
2024-07-19 08:58:00,08:58:00,CNR9560141985,Success, CID604158 ,Mini,Tumkur Road,Hennur,91.0,60.0,,,No,,718.0,Cash,13.0,4.9,3.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-09 05:55:00,05:55:00,CNR1532212366,Success,CID529773,Prime Sedan,Ramamurthy Nagar,Richmond Town,217.0,55.0,,, No ,,159.0,CASH,31.0,4.4,3.6,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-04 19:14:00,19:14:00,CNR7269386334,Success, CID659870 ,Auto,Bannerghatta Road,RAJAJINAGAR,91.0,120.0,,,No,,436.0, Cash ,12.0,4.1,4.0, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-05 09:55:00,09:55:00,CNR8652368748,Canceled by Customer,CID390645,Prime Sedan, MG Road , Yeshwanthpur ,,, Driver is not moving towards pickup location ,,,,227.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-23 20:18:00,20:18:00,CNR4596482941, SUCCESS ,CID634396,Auto,Tumkur Road, Vijayanagar ,189.0,25.0,,, No ,,451.0,Cash,10.0,3.1,3.7, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-07 07:58:00,07:58:00,CNR5100325537,SUCCESS,CID908578,eBike,MAGADI ROAD,Magadi Road,161.0,100.0,,,NO,,401.0,Cash,47.0,4.9,4.2,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-05 08:57:00,08:57:00,CNR4804148085,Driver Not Found,CID716594,EBIKE,Ramamurthy Nagar,Shivajinagar,,,,,,,104.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-14 23:10:00,23:10:00,CNR4457757792,Success,CID154430,PRIME SEDAN,Nagarbhavi,Hosur Road,280.0,40.0,,,No,,243.0,Cash,29.0,4.8,3.1,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-13 00:24:00,00:24:00,CNR6750746672, DRIVER NOT FOUND ,CID874220,Bike,Devanahalli,Banashankari,,,,,,,486.0,,0.0,,, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG 
2024-07-27 08:48:00,08:48:00, CNR6191702038 ,Success,CID402729,PRIME SUV, Kadugodi ,Vijayanagar,119.0,85.0,,,No,,132.0,Cash,4.0,4.6,3.7,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-25 23:20:00,23:20:00,CNR3705470793,Success,CID989050,Prime SUV,RT Nagar,Shivajinagar,217.0,55.0,,, No ,,741.0, Cash ,4.0,4.7,3.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-15 20:41:00,20:41:00,CNR8957443171,Success,CID564227,Bike,Sahakar Nagar,Chamarajpet,203.0,125.0,,,No,,233.0, Cash ,16.0,4.8,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-16 17:03:00,17:03:00, CNR4701035899 ,SUCCESS,CID665949, Bike ,Magadi Road,JP Nagar,168.0,85.0,,,No,,319.0,Cash,38.0,3.4,4.9,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-25 07:15:00,07:15:00, CNR5184268039 ,Success, CID528507 ,Prime SUV,Jayanagar,Padmanabhanagar,189.0,115.0,,,No,,400.0, CASH ,47.0,4.3,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-30 00:51:00,00:51:00,CNR4525175593, Success ,CID403813,BIKE,KORAMANGALA,Rajarajeshwari Nagar,140.0,95.0,,, No ,,369.0,Cash,10.0,3.9,3.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-08 15:17:00,15:17:00,CNR8275784547,Success,CID821082,Prime Plus,RICHMOND TOWN,HSR Layout,308.0,120.0,,,No,,415.0, Cash ,22.0,4.8,4.0,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-02 09:37:00,09:37:00,CNR4754927427,SUCCESS,CID828689, Bike ,Tumkur Road,KR Puram,231.0,95.0,,,Yes,Customer Demand,284.0,Cash,33.0,3.9,4.2,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-10 00:20:00,00:20:00,CNR6424647069,Success,CID746763, Mini ,Hennur,Bellandur,42.0,30.0,,,No,,190.0,CASH,32.0,3.9,3.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-17 16:30:00,16:30:00,CNR6074538765,Driver Not Found,CID769830,eBike,Banashankari,Kengeri,,,,,,,293.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-25 23:47:00,23:47:00,CNR8328544839,Driver Not Found,CID355658,Auto,Hosur Road,JP Nagar,,,,,,,357.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-31 07:33:00,07:33:00,CNR9815099855,CANCELED BY DRIVER,CID750118,Prime Sedan,RT Nagar,Mysore Road,,,,Personal & Car related issue,,,371.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-25 21:46:00,21:46:00, CNR7944645631 , Success ,CID858330, MINI ,Vijayanagar, KORAMANGALA ,245.0,145.0,,, No ,,228.0,Cash,17.0,3.9,3.7,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
,,,,,,,,,,,,,,,,,,,
2024-07-18 15:14:00,15:14:00,CNR5487698747,Success,CID595165,Prime Plus,COX TOWN, Vijayanagar ,182.0,70.0,,, No ,,490.0,UPI,28.0,3.2,3.8,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-10 14:27:00,14:27:00,CNR6358211419, Success ,CID705966,eBike, HENNUR ,BTM LAYOUT,189.0,65.0,,,No,,202.0,Cash,47.0,4.1,5.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-28 20:40:00,20:40:00,CNR2307648286,SUCCESS,CID430181,Auto,PEENYA,BTM Layout,217.0,70.0,,,No,,570.0,Cash,17.0,3.5,4.6, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-12 08:22:00,08:22:00, CNR7611518329 ,Success, CID261223 ,eBike,Bellandur,INDIRANAGAR,266.0,85.0,,,No,,857.0,UPI,31.0,3.6,3.8, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-14 20:48:00,20:48:00,CNR4488517081,Canceled by Customer,CID565413,Mini,PEENYA,Mysore Road,,,DRIVER IS NOT MOVING TOWARDS PICKUP LOCATION,,,,112.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-02 18:07:00,18:07:00,CNR5122539485,Success, CID592457 ,Auto,Rajarajeshwari Nagar, Bannerghatta Road ,210.0,140.0,,,No,,2028.0,Cash,2.0,3.5,4.0,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-08 09:49:00,09:49:00,CNR4420429639,Canceled by Customer, CID587385 ,Mini,Cox Town,HULIMAVU,,, DRIVER ASKED TO CANCEL ,,,,257.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-31 09:05:00,09:05:00,CNR6981456966, Canceled by Driver ,CID339303,Prime Plus,Malleshwaram,MARATHAHALLI,,,, Customer was coughing/sick ,,,118.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-17 08:53:00,08:53:00,CNR2606758923,CANCELED BY CUSTOMER,CID156827,Bike,FRAZER TOWN,Hennur,,,Driver is not moving towards pickup location,,,,529.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/9983/9983173.png 
2024-07-30 01:21:00,01:21:00,CNR2144863401,CANCELED BY DRIVER,CID656508,Bike, JP Nagar ,BANASHANKARI,,,,More than permitted people in there,,,157.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
,,,,,,,,,,,,,,,,,,,
2024-07-07 13:33:00,13:33:00,CNR2879722992,Canceled by Customer,CID504964, Mini ,KORAMANGALA,Yelahanka,,,Driver asked to cancel,,,,433.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-30 17:04:00,17:04:00,CNR3722868912, SUCCESS ,CID172110,Prime Plus,Ulsoor, Yelahanka ,112.0,65.0,,,NO,,2436.0,UPI,48.0,3.3,5.0, https://cdn-icons-png.flaticon.com/128/11409/11409716.png 
2024-07-19 17:32:00,17:32:00, CNR7233042215 ,Canceled by Driver, CID396290 ,Prime Sedan,Bellandur,Hebbal,,,,More than permitted people in there,,,1262.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-14 06:27:00,06:27:00,CNR2621447192, Success ,CID864053,Bike,MAJESTIC,MAJESTIC,91.0,65.0,,,No,,374.0,CASH,43.0,5.0,3.9,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-23 11:51:00,11:51:00,CNR8072462566,Canceled by Driver,CID125660,Auto,Rajajinagar,Frazer Town,,,,Customer was coughing/sick,,,182.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-21 00:53:00,00:53:00,CNR9503412374,Success,CID573800, Prime Sedan ,Kammanahalli,Malleshwaram,154.0,35.0,,,No,,462.0,CASH,22.0,4.7,4.3,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-23 17:39:00,17:39:00, CNR4728170696 ,CANCELED BY CUSTOMER,CID792135,Prime Sedan,Indiranagar,Shantinagar,,,Driver asked to cancel,,,,352.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-14 12:04:00,12:04:00,CNR3419072139,Success,CID930126,Bike,Hebbal,Peenya,196.0,90.0,,,No,,428.0, Cash ,43.0,4.6,4.8,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-28 02:27:00,02:27:00, CNR9259997559 ,Success,CID537898,Prime Plus,RAJAJINAGAR,Varthur,84.0,65.0,,,No,,441.0,UPI,34.0,3.4,4.9,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-14 10:26:00,10:26:00,CNR5229087751,Driver Not Found,CID998270, EBIKE , HSR Layout , BTM LAYOUT ,,,,,,,179.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-19 14:17:00,14:17:00,CNR8763507886,Canceled by Driver, CID941199 ,Prime Sedan,Tumkur Road,Marathahalli,,,,MORE THAN PERMITTED PEOPLE IN THERE,,,516.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-27 14:17:00,14:17:00,CNR9296556097, Success ,CID901392, Prime Sedan ,Hennur, Kengeri ,161.0,130.0,,,No,,739.0,UPI,9.0,4.0,4.7, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-13 23:50:00,23:50:00, CNR8332500078 ,Success,CID877753, BIKE ,Bellandur, Bannerghatta Road ,308.0,145.0,,,No,,231.0,Cash,44.0,3.6,4.5,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-25 18:32:00,18:32:00,CNR6766262744, Success ,CID448895, eBike ,Yelahanka,Vijayanagar,196.0,140.0,,,No,,421.0,Cash,48.0,4.3,3.9,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-29 15:51:00,15:51:00,CNR4415220182,Success,CID281424,BIKE,Tumkur Road,Varthur,49.0,85.0,,,No,,290.0,UPI,18.0,4.8,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-01 01:28:00,01:28:00,CNR3861102797, Success ,CID732068,Prime SUV, Langford Town ,RICHMOND TOWN,182.0,100.0,,, No ,,360.0,Cash,20.0,3.2,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-08 08:38:00,08:38:00,CNR5026251767,CANCELED BY DRIVER,CID970441,Prime Sedan,Hennur, JP Nagar ,,,,CUSTOMER RELATED ISSUE,,,256.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-15 08:23:00,08:23:00,CNR8501572413, Success ,CID584201,Prime SUV,Kadugodi,Shantinagar,168.0,60.0,,,No,,297.0,UPI,9.0,4.0,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-20 14:31:00,14:31:00,CNR9342652743,Success, CID949965 ,AUTO,Malleshwaram,BTM Layout,98.0,110.0,,, No ,,900.0,Cash,16.0,4.5,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-24 07:24:00,07:24:00,CNR3790427402, Canceled by Customer ,CID210947,Mini,Shivajinagar,Langford Town,,,AC IS NOT WORKING,,,,613.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-08 19:18:00,19:18:00,CNR4997084142,Canceled by Driver,CID329073,eBike,Kadugodi,LANGFORD TOWN,,,,Personal & Car related issue,,,366.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/6839/6839867.png 
2024-07-29 09:16:00,09:16:00,CNR6296806775,DRIVER NOT FOUND,CID515549,Bike,Kammanahalli,Mysore Road,,,,,,,378.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-26 16:47:00,16:47:00, CNR6076552972 ,SUCCESS,CID656793,Auto, Electronic City ,Bellandur,252.0,75.0,,,No,,152.0, Cash ,10.0,4.4,4.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-09 21:32:00,21:32:00,CNR2822484659,Success,CID737799, Auto ,Magadi Road,Hosur Road,49.0,40.0,,,No,,2770.0,CASH,11.0,4.9,3.2, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-04 12:43:00,12:43:00, CNR2817973118 , Canceled by Customer ,CID413110,Prime Plus,Ulsoor,JAYANAGAR,,, Change of plans ,,,,488.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-25 18:04:00,18:04:00,CNR6542281507,Success,CID763427,Mini,Bannerghatta Road,Kadugodi,259.0,40.0,,, No ,,2254.0, CASH ,48.0,4.6,3.0,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-21 00:07:00,00:07:00,CNR5488098282,Success,CID322724,Auto,Chamarajpet,CHAMARAJPET,140.0,90.0,,,No,,181.0,UPI,16.0,4.1,4.4,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/16526/16526595.PNG
2024-07-22 07:04:00,07:04:00, CNR3084416642 ,Success,CID370576,Auto,PEENYA, Shantinagar ,56.0,60.0,,,No,,2862.0,Credit Card,12.0,3.6,3.3, https://cdn-icons-png.flaticon.com/128/16526/16526595.png 
2024-07-12 21:37:00,21:37:00,CNR4642775320,Success,CID572948,Prime SUV,Tumkur Road, JP Nagar ,91.0,125.0,,,No,,675.0,UPI,14.0,4.1,3.5,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-08 12:48:00,12:48:00,CNR6216158031,Canceled by Customer,CID387943,Bike,HSR Layout, Frazer Town ,,,DRIVER ASKED TO CANCEL,,,,906.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-16 04:24:00,04:24:00,CNR4274213814, Success ,CID663417, Prime Plus ,Hulimavu,Varthur,147.0,110.0,,,No,,290.0,UPI,34.0,3.3,3.7, https://cdn-icons-png.flaticon.com/128/11409/11409716.png 
2024-07-12 06:45:00,06:45:00,CNR6874637412,Success,CID621256,Prime SUV,Peenya,RT Nagar,154.0,120.0,,,No,,135.0,UPI,38.0,4.2,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-22 16:13:00,16:13:00,CNR6463394054,Success,CID515839,Bike,Majestic,Padmanabhanagar,140.0,120.0,,, No ,,935.0,UPI,11.0,4.8,3.5, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG 
2024-07-22 18:16:00,18:16:00,CNR6378070535,Success,CID177860,Prime Sedan, Kadugodi , BTM Layout ,210.0,140.0,,, No ,,1129.0,Cash,31.0,3.9,4.7,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-02 23:12:00,23:12:00,CNR6844316626,Driver Not Found,CID136791, Prime Plus ,Cox Town,Kadugodi,,,,,,,349.0,,0.0,,,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/11409/11409716.PNG
2024-07-02 03:27:00,03:27:00,CNR5346979262,Success,CID908497,Prime Plus,Bannerghatta Road, Tumkur Road ,133.0,70.0,,,No,,914.0,UPI,27.0,3.9,3.8,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-08 16:49:00,16:49:00,CNR5134364592,SUCCESS,CID671939,Mini, Chamarajpet ,Hebbal,224.0,110.0,,,No,,549.0, Cash ,1.0,4.4,3.2, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG 
2024-07-26 01:19:00,01:19:00,CNR7568614086, SUCCESS , CID741191 ,Prime SUV,Kengeri, BELLANDUR ,105.0,75.0,,,No,,897.0,UPI,4.0,4.0,4.0,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-01 06:09:00,06:09:00,CNR1973798126,Success,CID134333,Prime SUV,Hebbal,KR PURAM,287.0,40.0,,,NO,,777.0,UPI,32.0,4.5,4.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-26 12:30:00,12:30:00,CNR8987442853,Success,CID101898, BIKE , Majestic ,Shantinagar,42.0,25.0,,,No,,478.0,CASH,13.0,4.9,4.4,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-04 03:39:00,03:39:00,CNR7420759772,SUCCESS,CID985584, Bike ,Varthur,Hennur,154.0,40.0,,,NO,,194.0,Credit Card,22.0,4.5,4.5,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-16 19:59:00,19:59:00,CNR2611484179,SUCCESS,CID757711,Prime SUV,Indiranagar,Shantinagar,49.0,65.0,,,NO,,665.0, UPI ,34.0,3.8,3.6,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-25 04:12:00,04:12:00,CNR8175095007,Canceled by Driver,CID203693, MINI , Basavanagudi , ULSOOR ,,,,PERSONAL & CAR RELATED ISSUE,,,474.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-30 17:05:00,17:05:00,CNR9795302120,DRIVER NOT FOUND,CID671471,Prime Plus,Vijayanagar,BTM LAYOUT,,,,,,,473.0,,0.0,,, https://cdn-icons-png.flaticon.com/128/11409/11409716.png 
2024-07-29 13:41:00,13:41:00,CNR1087163956,Success,CID866086, Mini , HSR Layout , Sahakar Nagar ,77.0,140.0,,,No,,970.0,Credit Card,35.0,4.2,4.1,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-28 19:04:00,19:04:00,CNR4377846355,Success,CID228804,Auto,Malleshwaram, CHAMARAJPET ,308.0,50.0,,, No ,,870.0,CASH,2.0,3.4,3.8,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-07 02:13:00,02:13:00,CNR7295363892, Success , CID239020 ,eBike, Hennur ,Kammanahalli,245.0,40.0,,,No,,114.0,CASH,3.0,4.1,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-02 06:37:00,06:37:00,CNR2028981594,Success, CID556210 ,Bike,INDIRANAGAR,Bellandur,35.0,40.0,,,No,,468.0,Credit Card,10.0,3.2,4.5,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983173.PNG
2024-07-23 09:14:00,09:14:00,CNR9157639048,Success,CID442638,Prime Plus,Sahakar Nagar,Sarjapur Road,84.0,45.0,,,No,,809.0, UPI ,21.0,3.0,3.6,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-27 02:26:00,02:26:00,CNR1356182861,Canceled by Customer,CID329029,Bike, Richmond Town ,Magadi Road,,,CHANGE OF PLANS,,,,384.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-21 05:59:00,05:59:00,CNR5382510753,Success,CID604279, PRIME SUV ,Chickpet,Bannerghatta Road,266.0,130.0,,,NO,,869.0,UPI,14.0,4.2,3.4, HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/9983/9983204.PNG 
2024-07-27 10:49:00,10:49:00,CNR8078472896,Canceled by Driver, CID521226 ,eBike,SARJAPUR ROAD,MAJESTIC,,,,Personal & Car related issue,,,368.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-16 14:04:00,14:04:00,CNR3531304736,Driver Not Found,CID506204, Prime Sedan ,Kadugodi,HEBBAL,,,,,,,336.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-21 09:34:00,09:34:00,CNR9676573410,Canceled by Customer,CID244750,Prime SUV,CHAMARAJPET, SAHAKAR NAGAR ,,,AC is Not working,,,,237.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-11 17:42:00,17:42:00, CNR5426294620 ,Success,CID586495,eBike,JP Nagar,HOSUR ROAD,259.0,140.0,,,No,,359.0,UPI,49.0,3.7,4.4,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-05 12:44:00,12:44:00,CNR7759345875,Canceled by Driver,CID612083, PRIME SEDAN ,Banashankari,MG ROAD,,,, Personal & Car related issue ,,,393.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-02 10:49:00,10:49:00,CNR5328252649, SUCCESS ,CID963601,Mini,Padmanabhanagar,Indiranagar,56.0,140.0,,,No,,2937.0,UPI,11.0,3.1,4.9,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-08 14:50:00,14:50:00, CNR1399889805 ,Canceled by Driver,CID769065,Mini,MAJESTIC, Chickpet ,Error,,,MORE THAN PERMITTED PEOPLE IN THERE,,,676.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-09 03:28:00,03:28:00,CNR1105204713, Success ,CID452795,Prime SUV,HOSUR ROAD, Richmond Town ,154.0,145.0,,,No,,313.0, Cash ,34.0,4.3,4.9,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-17 09:11:00,09:11:00,CNR9077069145,Driver Not Found, CID331045 , BIKE ,YELAHANKA,Vijayanagar,,,,,,,170.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/9983/9983173.png
2024-07-02 10:25:00,10:25:00,CNR5175021944,Canceled by Driver,CID198535,Prime Sedan,Rajajinagar, Richmond Town ,,,,More than permitted people in there,,,235.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-13 21:54:00,21:54:00,CNR4933578631,SUCCESS,CID526449, Prime Plus ,Hosur Road, Koramangala ,56.0,65.0,,, No ,,813.0,UPI,19.0,3.6,4.7,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-21 17:57:00,17:57:00,CNR4382867334,Canceled by Customer,CID675290,Auto,KR PURAM,BASAVANAGUDI,,, AC is Not working ,,,,833.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/16526/16526595.png
2024-07-31 01:56:00,01:56:00,CNR5182935183,SUCCESS,CID951653,Prime Sedan,MALLESHWARAM,Frazer Town,168.0,105.0,,, No ,,310.0, CREDIT CARD ,28.0,3.9,4.3, https://cdn-icons-png.flaticon.com/128/14183/14183770.png 
2024-07-12 02:59:00,02:59:00,CNR3905002744, Success ,CID450740,PRIME SEDAN,Majestic,Bannerghatta Road,126.0,145.0,,,No,,441.0,Cash,23.0,3.4,3.1,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
,,,,,,,,,,,,,,,,,,,
2024-07-28 20:01:00,20:01:00,CNR3608235174,Success,CID671180,Mini,Peenya,Bannerghatta Road,287.0,105.0,,,NO,,402.0,UPI,35.0,3.1,3.6,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-03 14:57:00,14:57:00, CNR9578046729 , Success ,CID656820,Prime SUV,RT Nagar,Banashankari,154.0,105.0,,,No,,125.0,UPI,34.0,4.5,4.1,https://cdn-icons-png.flaticon.com/128/9983/9983204.png
2024-07-03 16:16:00,16:16:00,CNR4001604926,Driver Not Found,CID960200,Prime Sedan,Frazer Town,Richmond Town,,,,,,,652.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/14183/14183770.png
2024-07-21 21:26:00,21:26:00,CNR5194357583,Success,CID494088, Prime Sedan ,Whitefield, Vijayanagar ,175.0,80.0,,,No,,454.0,Cash,33.0,3.6,3.4,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/14183/14183770.PNG
2024-07-30 18:16:00,18:16:00,CNR1344199355,Success,CID185014, Mini , Varthur ,Varthur,245.0,130.0,,,No,,977.0, Cash ,28.0,3.4,3.6,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/3202/3202926.PNG
2024-07-08 00:41:00,00:41:00,CNR1141704855,SUCCESS,CID828273,eBike, RT Nagar ,SHIVAJINAGAR,224.0,125.0,,,No,,453.0, UPI ,48.0,4.3,3.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
,,,,,,,,,,,,,,,,,,,
2024-07-10 01:44:00,01:44:00, CNR1917068820 ,Success,CID174312,Mini,BANASHANKARI, Devanahalli ,238.0,35.0,,,No,,318.0,UPI,41.0,3.7,3.3,https://cdn-icons-png.flaticon.com/128/3202/3202926.png
2024-07-23 01:47:00,01:47:00,CNR6860002328,Success,CID355874,eBike,Bellandur,YESHWANTHPUR,210.0,35.0,,,No,,479.0, Cash ,10.0,4.7,3.0,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
2024-07-22 18:59:00,18:59:00, CNR6453486039 ,Success,CID824885,eBike,Sahakar Nagar, Whitefield ,112.0,85.0,,,No,,430.0,UPI,33.0,4.7,3.5,HTTPS://CDN-ICONS-PNG.FLATICON.COM/128/6839/6839867.PNG
2024-07-02 21:45:00,21:45:00, CNR7726498647 ,CANCELED BY DRIVER,CID997547,Prime Plus,SHANTINAGAR, Hennur ,,,,More than permitted people in there,,,472.0,,0.0,,,https://cdn-icons-png.flaticon.com/128/11409/11409716.png
2024-07-21 02:26:00,02:26:00, CNR5457515881 , Success ,CID603192, eBike ,Tumkur Road, MG Road ,175.0,140.0,,,No,,122.0,Cash,33.0,3.1,4.5,https://cdn-icons-png.flaticon.com/128/6839/6839867.png
